Id,Attraction,Attraction Type,Review Month,Visit Month,Reviewer Rating,Reviewer Level,Reason for Poor Rating,Reviewer Type,Text,Long Text
146,Universal Studios,Theme Park,201612,2016-12,5,9,*,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
147,Universal Studios,Theme Park,201612,2016-12,5,6,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
148,Universal Studios,Theme Park,201612,2016-12,5,6,*,Business,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
149,Universal Studios,Theme Park,201612,2016-12,4,7,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
150,Universal Studios,Theme Park,201612,2016-12,4,2,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
151,Universal Studios,Theme Park,201612,2016-12,4,2,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
152,Universal Studios,Theme Park,201612,2016-12,4,9,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
153,Universal Studios,Theme Park,201612,2016-12,3,1,Ongoing Maintenance,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
154,Universal Studios,Theme Park,201612,2016-12,3,2,Ongoing Maintenance,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
155,Universal Studios,Theme Park,201612,2016-12,2,6,Ongoing Maintenance,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
156,Universal Studios,Theme Park,201612,2016-12,1,2,Ongoing Maintenance,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
157,Universal Studios,Theme Park,201612,2016-12,4,10,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
158,Universal Studios,Theme Park,201612,2016-12,5,4,*,Business,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
159,Universal Studios,Theme Park,201612,2016-12,5,3,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
160,Universal Studios,Theme Park,201612,2016-12,5,2,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
161,Universal Studios,Theme Park,201612,2016-12,4,8,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
162,Universal Studios,Theme Park,201612,2016-12,4,10,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
163,Universal Studios,Theme Park,201612,2016-12,4,3,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
164,Universal Studios,Theme Park,201612,2016-12,4,5,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
165,Universal Studios,Theme Park,201612,2016-12,3,3,Ongoing Maintenance,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
166,Universal Studios,Theme Park,201612,2016-12,3,5,Ongoing Maintenance,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
167,Universal Studios,Theme Park,201612,2016-12,2,5,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
168,Universal Studios,Theme Park,201612,2016-12,1,10,Ongoing Maintenance,Business,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
169,Universal Studios,Theme Park,201612,2016-12,4,8,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
170,Universal Studios,Theme Park,201612,2016-12,5,6,*,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
171,Universal Studios,Theme Park,201612,2016-12,5,5,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
172,Universal Studios,Theme Park,201612,2016-12,5,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
173,Universal Studios,Theme Park,201612,2016-12,4,1,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
174,Universal Studios,Theme Park,201612,2016-12,4,3,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
175,Universal Studios,Theme Park,201612,2016-12,4,9,*,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
176,Universal Studios,Theme Park,201612,2016-12,4,4,*,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
177,Universal Studios,Theme Park,201612,2016-12,3,7,Ongoing Maintenance,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
178,Universal Studios,Theme Park,201612,2016-12,3,7,Ongoing Maintenance,Business,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
179,Universal Studios,Theme Park,201612,2016-12,2,7,Ongoing Maintenance,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
180,Universal Studios,Theme Park,201612,2016-12,1,6,Ongoing Maintenance,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
181,Universal Studios,Theme Park,201612,2016-12,4,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
182,Universal Studios,Theme Park,201612,2016-12,5,3,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
183,Universal Studios,Theme Park,201612,2016-12,5,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
184,Universal Studios,Theme Park,201612,2016-12,5,2,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
185,Universal Studios,Theme Park,201612,2016-12,4,4,*,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
186,Universal Studios,Theme Park,201612,2016-12,4,5,*,Couples,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
187,Universal Studios,Theme Park,201612,2016-12,4,8,*,Solo,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
188,Universal Studios,Theme Park,201612,2016-12,4,3,*,Business,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
189,Universal Studios,Theme Park,201612,2016-12,3,2,Ongoing Maintenance,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
190,Universal Studios,Theme Park,201612,2016-12,3,3,Ongoing Maintenance,Friends,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
191,Universal Studios,Theme Park,201612,2016-12,2,4,Ongoing Maintenance,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
192,Universal Studios,Theme Park,201612,2016-12,1,3,Ongoing Maintenance,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
193,Universal Studios,Theme Park,201612,2016-12,4,1,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
194,Universal Studios,Theme Park,201612,2016-12,5,6,*,Families,Awesome experience,"We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone, transformer, galactica and mummy."
